time,go_gc_duration_seconds_payment:80_payment_0,go_gc_duration_seconds_payment:80_payment_0.25,go_gc_duration_seconds_payment:80_payment_0.5,go_gc_duration_seconds_payment:80_payment_0.75,go_gc_duration_seconds_payment:80_payment_1,go_gc_duration_seconds_count_payment:80_payment,go_gc_duration_seconds_sum_payment:80_payment,go_goroutines_payment:80_payment,go_memstats_alloc_bytes_payment:80_payment,go_memstats_alloc_bytes_total_payment:80_payment,go_memstats_buck_hash_sys_bytes_payment:80_payment,go_memstats_frees_total_payment:80_payment,go_memstats_gc_sys_bytes_payment:80_payment,go_memstats_heap_alloc_bytes_payment:80_payment,go_memstats_heap_idle_bytes_payment:80_payment,go_memstats_heap_inuse_bytes_payment:80_payment,go_memstats_heap_objects_payment:80_payment,go_memstats_heap_released_bytes_payment:80_payment,go_memstats_heap_sys_bytes_payment:80_payment,go_memstats_last_gc_time_seconds_payment:80_payment,go_memstats_lookups_total_payment:80_payment,go_memstats_mallocs_total_payment:80_payment,go_memstats_mcache_inuse_bytes_payment:80_payment,go_memstats_mcache_sys_bytes_payment:80_payment,go_memstats_mspan_inuse_bytes_payment:80_payment,go_memstats_mspan_sys_bytes_payment:80_payment,go_memstats_next_gc_bytes_payment:80_payment,go_memstats_other_sys_bytes_payment:80_payment,go_memstats_stack_inuse_bytes_payment:80_payment,go_memstats_stack_sys_bytes_payment:80_payment,go_memstats_sys_bytes_payment:80_payment,process_cpu_seconds_total_payment:80_payment,process_max_fds_payment:80_payment,process_open_fds_payment:80_payment,process_resident_memory_bytes_payment:80_payment,process_start_time_seconds_payment:80_payment,process_virtual_memory_bytes_payment:80_payment,request_duration_seconds_bucket_payment:80_false_payment_0.005_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_0.01_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_0.025_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_0.05_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_0.1_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_0.25_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_0.5_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_1_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_2.5_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_5_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_10_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_+Inf_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_0.005_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.01_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.025_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.05_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.1_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.25_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.5_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_1_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_2.5_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_5_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_10_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_+Inf_POST_paymentauth_200,request_duration_seconds_count_payment:80_false_payment_GET_metrics_200,request_duration_seconds_count_payment:80_false_payment_POST_paymentauth_200,request_duration_seconds_sum_payment:80_false_payment_GET_metrics_200,request_duration_seconds_sum_payment:80_false_payment_POST_paymentauth_200,scrape_duration_seconds_payment:80_payment,scrape_samples_post_metric_relabeling_payment:80_payment,scrape_samples_scraped_payment:80_payment,scrape_series_added_payment:80_payment,up_payment:80_payment
2020-05-31T18:37:38,7.4233e-05,0.00029166,0.000377647,0.0007170620000000001,0.017773471000000002,39334.0,11.930472472,15.0,2118696.0,107803413640.0,1536818.0,287907063.0,561152.0,1154552.0,4579328.0,3137536.0,12195.0,794624.0,8650752.0,1590930422.318861,897942.0,287940899.0,4800.0,16384.0,49120.0,98304.0,4194304.0,1140166.0,1835008.0,1835008.0,13838584.0,759.14,1048576.0,11.0,16846848.0,1590384708.54,22032384.0,110590.0,110894.0,110919.0,110920.0,110920.0,110920.0,110920.0,110920.0,110920.0,110920.0,110920.0,110920.0,980096.0,981403.0,981805.0,981841.0,981853.0,981853.0,981853.0,981853.0,981853.0,981853.0,981853.0,981853.0,110970.0,982989.0,195.88005665700086,314.4405959220054,0.002149285,65.0,65.0,0.0,1.0
2020-05-31T18:37:39,7.4233e-05,0.00029166,0.00037382,0.000716129,0.017773471000000002,39334.0,11.930472472,15.0,3066288.0,107804368216.0,1536818.0,287912851.0,561152.0,2166912.0,6037504.0,4055040.0,15163.0,794624.0,9175040.0,1590930422.318861,897950.0,287944179.0,4800.0,16384.0,51840.0,98304.0,4194304.0,1140166.0,1835008.0,1835008.0,13838584.0,759.15,1048576.0,11.0,16846848.0,1590384708.54,22032384.0,110591.0,110895.0,110920.0,110921.0,110921.0,110921.0,110921.0,110921.0,110921.0,110921.0,110921.0,110921.0,980134.0,981441.0,981843.0,981879.0,981891.0,981891.0,981891.0,981891.0,981891.0,981891.0,981891.0,981891.0,110971.0,983001.0,195.88153996700086,314.44913345200536,0.003676071,65.0,65.0,0.0,1.0
2020-05-31T18:37:40,7.4233e-05,0.00029166,0.00037382,0.000716129,0.017773471000000002,39334.0,11.930472472,14.0,1154712.0,107805341776.0,1536818.0,287913354.0,561152.0,3154144.0,4595712.0,2310144.0,12940.0,794624.0,8650752.0,1590930422.318861,897958.0,287950438.0,4800.0,16384.0,49600.0,98304.0,4194304.0,1140166.0,1835008.0,1835008.0,13838584.0,759.17,1048576.0,11.0,16846848.0,1590384708.54,22032384.0,110592.0,110896.0,110921.0,110922.0,110922.0,110922.0,110922.0,110922.0,110922.0,110922.0,110922.0,110922.0,980178.0,981485.0,981887.0,981923.0,981935.0,981935.0,981935.0,981935.0,981935.0,981935.0,981935.0,981935.0,110972.0,983018.0,195.88449955800087,314.46339521700537,0.002690793,65.0,65.0,0.0,1.0
2020-05-31T18:37:41,7.4233e-05,0.00029166,0.00037382,0.000716129,0.017773471000000002,39335.0,11.930967276,14.0,2109288.0,107806304960.0,1536818.0,287913833.0,561152.0,2000504.0,6864896.0,3194880.0,15680.0,794624.0,8650752.0,1590930425.0476434,897967.0,287956865.0,4800.0,16384.0,52320.0,98304.0,4194304.0,1140166.0,1835008.0,1835008.0,13838584.0,759.18,1048576.0,11.0,16846848.0,1590384708.54,22032384.0,110593.0,110897.0,110922.0,110923.0,110923.0,110923.0,110923.0,110923.0,110923.0,110923.0,110923.0,110923.0,980223.0,981530.0,981932.0,981968.0,981980.0,981980.0,981980.0,981980.0,981980.0,981980.0,981980.0,981980.0,110973.0,983027.0,195.88645006900086,314.4793393930054,0.001979173,65.0,65.0,0.0,1.0
2020-05-31T18:37:42,7.4233e-05,0.000291984,0.000377647,0.000716129,0.017773471000000002,39335.0,11.930967276,13.0,3082848.0,107807317320.0,1536818.0,287921087.0,561152.0,3049392.0,5455872.0,4300800.0,21066.0,794624.0,8650752.0,1590930425.0476434,897981.0,287963459.0,4800.0,16384.0,49600.0,98304.0,4194304.0,1140166.0,1835008.0,1835008.0,13838584.0,759.19,1048576.0,11.0,16846848.0,1590384708.54,22032384.0,110594.0,110898.0,110923.0,110924.0,110924.0,110924.0,110924.0,110924.0,110924.0,110924.0,110924.0,110924.0,980247.0,981554.0,981956.0,981992.0,982004.0,982004.0,982004.0,982004.0,982004.0,982004.0,982004.0,982004.0,110974.0,983045.0,195.89536055500085,314.4995870770054,0.002395503,65.0,65.0,0.0,1.0
2020-05-31T18:37:43,7.4233e-05,0.000291984,0.000377647,0.000716129,0.017773471000000002,39335.0,11.930967276,14.0,1154552.0,107808304552.0,1536818.0,287921673.0,561152.0,1239416.0,4349952.0,3235840.0,16452.0,794624.0,8650752.0,1590930427.0475993,897984.0,287970093.0,4800.0,16384.0,50400.0,98304.0,4194304.0,1140166.0,1835008.0,1835008.0,13838584.0,759.21,1048576.0,11.0,16846848.0,1590384708.54,22032384.0,110595.0,110899.0,110924.0,110925.0,110925.0,110925.0,110925.0,110925.0,110925.0,110925.0,110925.0,110925.0,980275.0,981582.0,981984.0,982020.0,982032.0,982032.0,982032.0,982032.0,982032.0,982032.0,982032.0,982032.0,110975.0,983078.0,195.89833762600085,314.5107561340054,0.002458192,65.0,65.0,0.0,1.0
2020-05-31T18:37:44,7.4233e-05,0.000291984,0.000377647,0.000716129,0.017773471000000002,39336.0,11.931384978,14.0,2166912.0,107809315664.0,1536818.0,287927959.0,561152.0,2254288.0,5414912.0,4300800.0,22116.0,794624.0,8650752.0,1590930427.0475993,897991.0,287976399.0,4800.0,16384.0,48000.0,98304.0,4194304.0,1140166.0,1835008.0,1835008.0,13838584.0,759.22,1048576.0,11.0,16846848.0,1590384708.54,22032384.0,110596.0,110900.0,110925.0,110926.0,110926.0,110926.0,110926.0,110926.0,110926.0,110926.0,110926.0,110926.0,980293.0,981600.0,982002.0,982038.0,982050.0,982050.0,982050.0,982050.0,982050.0,982050.0,982050.0,982050.0,110976.0,983115.0,195.90078492400085,314.51832714900553,0.003401021,65.0,65.0,0.0,1.0
2020-05-31T18:37:45,7.4233e-05,0.000291984,0.000377647,0.000716129,0.017773471000000002,39336.0,11.931384978,15.0,3154144.0,107810364552.0,1536818.0,287928499.0,561152.0,3453592.0,4349952.0,3293184.0,16757.0,794624.0,8650752.0,1590930429.045664,898000.0,287980205.0,4800.0,16384.0,48960.0,98304.0,4194304.0,1140166.0,1835008.0,1835008.0,13838584.0,759.24,1048576.0,11.0,16846848.0,1590384708.54,22032384.0,110596.0,110901.0,110926.0,110927.0,110927.0,110927.0,110927.0,110927.0,110927.0,110927.0,110927.0,110927.0,980329.0,981636.0,982038.0,982074.0,982086.0,982086.0,982086.0,982086.0,982086.0,982086.0,982086.0,982086.0,110977.0,983151.0,195.90205215500086,314.5242212420056,0.002189168,65.0,65.0,0.0,1.0
2020-05-31T18:37:46,7.4233e-05,0.000291984,0.000377647,0.000716129,0.017773471000000002,39336.0,11.931384978,14.0,2000504.0,107811446184.0,1536818.0,287929372.0,561152.0,2258248.0,5357568.0,4333568.0,22189.0,794624.0,8650752.0,1590930429.045664,898008.0,287985146.0,4800.0,16384.0,48320.0,98304.0,4194304.0,1140166.0,1835008.0,1835008.0,13838584.0,759.26,1048576.0,11.0,16846848.0,1590384708.54,22032384.0,110597.0,110902.0,110927.0,110928.0,110928.0,110928.0,110928.0,110928.0,110928.0,110928.0,110928.0,110928.0,980362.0,981670.0,982072.0,982108.0,982120.0,982120.0,982120.0,982120.0,982120.0,982120.0,982120.0,982120.0,110978.0,983186.0,195.90547049000085,314.5283932040055,0.002317229,65.0,65.0,0.0,1.0
2020-05-31T18:37:47,7.4233e-05,0.000291984,0.000377647,0.000716129,0.017773471000000002,39337.0,11.931804292,13.0,3049392.0,107812461056.0,1536818.0,287940413.0,561152.0,3478920.0,4317184.0,3153920.0,14095.0,794624.0,8650752.0,1590930431.0512924,898023.0,287989231.0,4800.0,16384.0,48320.0,98304.0,4194304.0,1140166.0,1835008.0,1310720.0,13838584.0,759.28,1048576.0,11.0,16846848.0,1590384708.54,22032384.0,110598.0,110903.0,110928.0,110929.0,110929.0,110929.0,110929.0,110929.0,110929.0,110929.0,110929.0,110929.0,980363.0,981671.0,982073.0,982109.0,982121.0,982121.0,982121.0,982121.0,982121.0,982121.0,982121.0,982121.0,110979.0,983230.0,195.90684567200086,314.5330639250055,0.003493564,65.0,65.0,0.0,1.0
2020-05-31T18:37:48,7.4233e-05,0.000291984,0.000377647,0.000716129,0.017773471000000002,39337.0,11.931804292,14.0,1239416.0,107813660360.0,1536818.0,287941343.0,561152.0,2289128.0,5496832.0,4210688.0,18317.0,794624.0,8650752.0,1590930431.0512924,898025.0,287993743.0,4800.0,16384.0,47680.0,98304.0,4194304.0,1140166.0,1310720.0,1835008.0,13838584.0,759.3,1048576.0,11.0,16846848.0,1590384708.54,22032384.0,110599.0,110904.0,110929.0,110930.0,110930.0,110930.0,110930.0,110930.0,110930.0,110930.0,110930.0,110930.0,980373.0,981681.0,982083.0,982119.0,982131.0,982131.0,982131.0,982131.0,982131.0,982131.0,982131.0,982131.0,110980.0,983276.0,195.90888791100085,314.53560626900554,0.002456066,65.0,65.0,0.0,1.0
2020-05-31T18:37:49,7.4233e-05,0.000291984,0.000377647,0.000716129,0.017773471000000002,39338.0,11.932898387,14.0,2254288.0,107814900144.0,1536818.0,287953336.0,561152.0,3486968.0,4440064.0,3178496.0,14356.0,794624.0,8650752.0,1590930433.0478861,898040.0,287997259.0,4800.0,16384.0,48160.0,98304.0,4194304.0,1140166.0,1835008.0,1835008.0,13838584.0,759.31,1048576.0,11.0,16846848.0,1590384708.54,22032384.0,110600.0,110905.0,110930.0,110931.0,110931.0,110931.0,110931.0,110931.0,110931.0,110931.0,110931.0,110931.0,980390.0,981698.0,982100.0,982136.0,982148.0,982148.0,982148.0,982148.0,982148.0,982148.0,982148.0,982148.0,110981.0,983316.0,195.91107972100085,314.54291633300534,0.002360071,65.0,65.0,0.0,1.0
2020-05-31T18:37:50,7.4233e-05,0.000292806,0.00037843400000000003,0.0007170620000000001,0.017773471000000002,39338.0,11.932898387,14.0,3453592.0,107816120816.0,1536818.0,287954210.0,561152.0,2095608.0,5472256.0,4112384.0,18201.0,794624.0,8650752.0,1590930433.0478861,898040.0,288000609.0,4800.0,16384.0,49280.0,98304.0,4194304.0,1140166.0,1835008.0,1835008.0,13838584.0,759.32,1048576.0,12.0,16846848.0,1590384708.54,22032384.0,110601.0,110906.0,110931.0,110932.0,110932.0,110932.0,110932.0,110932.0,110932.0,110932.0,110932.0,110932.0,980413.0,981721.0,982123.0,982159.0,982171.0,982171.0,982171.0,982171.0,982171.0,982171.0,982171.0,982171.0,110982.0,983357.0,195.91243200500085,314.54904685200546,0.002300921,65.0,65.0,0.0,1.0
2020-05-31T18:37:51,7.4233e-05,0.000292806,0.00037843400000000003,0.0007170620000000001,0.017773471000000002,39338.0,11.932898387,14.0,2258248.0,107817373184.0,1536818.0,287966110.0,561152.0,3227032.0,4538368.0,3186688.0,13864.0,794624.0,8650752.0,1590930435.1303604,898048.0,288004228.0,4800.0,16384.0,47520.0,98304.0,4194304.0,1140166.0,1835008.0,1835008.0,13838584.0,759.33,1048576.0,12.0,16846848.0,1590384708.54,22032384.0,110602.0,110907.0,110932.0,110933.0,110933.0,110933.0,110933.0,110933.0,110933.0,110933.0,110933.0,110933.0,980429.0,981737.0,982139.0,982175.0,982187.0,982187.0,982187.0,982187.0,982187.0,982187.0,982187.0,982187.0,110983.0,983385.0,195.91387316600085,314.5524619210055,0.002338366,65.0,65.0,0.0,1.0
2020-05-31T18:37:52,7.4233e-05,0.000292806,0.00037843400000000003,0.0007170620000000001,0.017773471000000002,39339.0,11.93549036,15.0,3478920.0,107818571024.0,1536818.0,287966829.0,561152.0,2132440.0,5464064.0,4038656.0,16676.0,794624.0,9175040.0,1590930435.1303604,898064.0,288006868.0,4800.0,16384.0,48000.0,98304.0,4194304.0,1140166.0,1835008.0,1310720.0,13838584.0,759.35,1048576.0,12.0,16846848.0,1590384708.54,22032384.0,110603.0,110908.0,110933.0,110934.0,110934.0,110934.0,110934.0,110934.0,110934.0,110934.0,110934.0,110934.0,980455.0,981763.0,982165.0,982201.0,982213.0,982213.0,982213.0,982213.0,982213.0,982213.0,982213.0,982213.0,110984.0,983412.0,195.91518096400085,314.55685612900544,0.002952486,65.0,65.0,0.0,1.0
2020-05-31T18:37:53,7.4233e-05,0.000293291,0.000382464,0.000734611,0.017773471000000002,39339.0,11.93549036,15.0,2289128.0,107819642616.0,1536818.0,287974875.0,561152.0,3220672.0,4612096.0,2408448.0,12947.0,794624.0,8650752.0,1590930435.1303604,898068.0,288010535.0,4800.0,16384.0,47200.0,98304.0,4194304.0,1140166.0,1310720.0,1835008.0,13838584.0,759.36,1048576.0,12.0,16846848.0,1590384708.54,22032384.0,110604.0,110909.0,110934.0,110935.0,110935.0,110935.0,110935.0,110935.0,110935.0,110935.0,110935.0,110935.0,980480.0,981788.0,982190.0,982226.0,982238.0,982238.0,982238.0,982238.0,982238.0,982238.0,982238.0,982238.0,110985.0,983430.0,195.91877943800085,314.5697971370054,0.002171446,65.0,65.0,0.0,1.0
2020-05-31T18:37:54,7.4233e-05,0.000293291,0.000382464,0.000734611,0.017773471000000002,39340.0,11.935883545,15.0,3486968.0,107820774040.0,1536818.0,287975542.0,561152.0,2106944.0,6766592.0,3268608.0,15117.0,794624.0,8650752.0,1590930438.047304,898077.0,288013314.0,4800.0,16384.0,48640.0,98304.0,4194304.0,1140166.0,1835008.0,1835008.0,13838584.0,759.37,1048576.0,12.0,16846848.0,1590384708.54,22032384.0,110605.0,110910.0,110935.0,110936.0,110936.0,110936.0,110936.0,110936.0,110936.0,110936.0,110936.0,110936.0,980494.0,981802.0,982204.0,982240.0,982252.0,982252.0,982252.0,982252.0,982252.0,982252.0,982252.0,982252.0,110986.0,983455.0,195.92030336200085,314.5778416110054,0.002185688,65.0,65.0,0.0,1.0
2020-05-31T18:37:55,7.4233e-05,0.000293291,0.000382464,0.0007170620000000001,0.017773471000000002,39340.0,11.935883545,15.0,2095608.0,107821880728.0,1536818.0,287983395.0,561152.0,3110656.0,5382144.0,4153344.0,18195.0,794624.0,8650752.0,1590930438.047304,898086.0,288016554.0,4800.0,16384.0,51200.0,98304.0,4194304.0,1140166.0,1835008.0,1835008.0,13838584.0,759.38,1048576.0,12.0,16846848.0,1590384708.54,22032384.0,110606.0,110911.0,110936.0,110937.0,110937.0,110937.0,110937.0,110937.0,110937.0,110937.0,110937.0,110937.0,980515.0,981823.0,982225.0,982261.0,982273.0,982273.0,982273.0,982273.0,982273.0,982273.0,982273.0,982273.0,110987.0,983468.0,195.92253340200085,314.5870269570053,0.002982344,65.0,65.0,0.0,1.0
2020-05-31T18:37:56,7.4233e-05,0.000293291,0.000382464,0.0007170620000000001,0.017773471000000002,39341.0,11.936191309,15.0,3227032.0,107822968960.0,1536818.0,287983933.0,561152.0,1266912.0,4497408.0,3104768.0,13173.0,794624.0,8650752.0,1590930440.5841205,898100.0,288021575.0,4800.0,16384.0,49440.0,98304.0,4194304.0,1140166.0,1835008.0,1835008.0,13838584.0,759.38,1048576.0,12.0,16846848.0,1590384708.54,22032384.0,110607.0,110912.0,110937.0,110938.0,110938.0,110938.0,110938.0,110938.0,110938.0,110938.0,110938.0,110938.0,980524.0,981832.0,982234.0,982270.0,982282.0,982282.0,982282.0,982282.0,982282.0,982282.0,982282.0,982282.0,110988.0,983492.0,195.92414679900085,314.5929477670052,0.003560937,65.0,65.0,0.0,1.0
2020-05-31T18:37:57,7.4233e-05,0.000293291,0.00037843400000000003,0.000716129,0.017773471000000002,39341.0,11.936191309,14.0,2132440.0,107824038304.0,1536818.0,287991281.0,561152.0,2259984.0,5545984.0,4022272.0,15872.0,794624.0,9175040.0,1590930440.5841205,898102.0,288026943.0,4800.0,16384.0,49440.0,98304.0,4194304.0,1140166.0,1835008.0,1310720.0,13838584.0,759.39,1048576.0,12.0,16846848.0,1590384708.54,22032384.0,110608.0,110913.0,110938.0,110939.0,110939.0,110939.0,110939.0,110939.0,110939.0,110939.0,110939.0,110939.0,980573.0,981881.0,982283.0,982319.0,982331.0,982331.0,982331.0,982331.0,982331.0,982331.0,982331.0,982331.0,110989.0,983513.0,195.92628264400085,314.5987360950053,0.0021049,65.0,65.0,0.0,1.0
2020-05-31T18:37:58,7.4233e-05,0.000293291,0.00037843400000000003,0.000716129,0.017773471000000002,39342.0,11.937223811,16.0,3220672.0,107825042016.0,1536818.0,287991751.0,561152.0,3277776.0,4628480.0,2351104.0,12970.0,794624.0,8650752.0,1590930440.5841205,898110.0,288031787.0,4800.0,16384.0,47360.0,98304.0,4194304.0,1140166.0,1310720.0,1835008.0,13838584.0,759.4,1048576.0,12.0,16846848.0,1590384708.54,22032384.0,110609.0,110914.0,110939.0,110940.0,110940.0,110940.0,110940.0,110940.0,110940.0,110940.0,110940.0,110940.0,980618.0,981926.0,982328.0,982364.0,982376.0,982376.0,982376.0,982376.0,982376.0,982376.0,982376.0,982376.0,110990.0,983530.0,195.92778934500086,314.60910104900535,0.003480512,65.0,65.0,0.0,1.0
2020-05-31T18:37:59,7.4233e-05,0.000293291,0.00037843400000000003,0.0007170620000000001,0.017773471000000002,39342.0,11.937223811,15.0,2106944.0,107826114088.0,1536818.0,287992340.0,561152.0,2031576.0,6823936.0,3301376.0,17610.0,794624.0,8650752.0,1590930443.04661,898119.0,288035074.0,4800.0,16384.0,48800.0,98304.0,4194304.0,1140166.0,1835008.0,1835008.0,13838584.0,759.42,1048576.0,12.0,16846848.0,1590384708.54,22032384.0,110610.0,110915.0,110940.0,110941.0,110941.0,110941.0,110941.0,110941.0,110941.0,110941.0,110941.0,110941.0,980639.0,981947.0,982349.0,982385.0,982397.0,982397.0,982397.0,982397.0,982397.0,982397.0,982397.0,982397.0,110991.0,983542.0,195.93733704000087,314.61597837700543,0.002873439,65.0,65.0,0.0,1.0
2020-05-31T18:38:00,7.4233e-05,0.000293291,0.00037843400000000003,0.0007170620000000001,0.017773471000000002,39343.0,11.93968693,16.0,3110656.0,107827107160.0,1536818.0,288000141.0,561152.0,3045776.0,5349376.0,4292608.0,21723.0,794624.0,8650752.0,1590930443.04661,898127.0,288038303.0,4800.0,16384.0,52000.0,98304.0,4194304.0,1140166.0,1835008.0,1835008.0,13838584.0,759.44,1048576.0,12.0,16846848.0,1590384708.54,22032384.0,110611.0,110916.0,110941.0,110942.0,110942.0,110942.0,110942.0,110942.0,110942.0,110942.0,110942.0,110942.0,980684.0,981992.0,982394.0,982430.0,982442.0,982442.0,982442.0,982442.0,982442.0,982442.0,982442.0,982442.0,110992.0,983568.0,195.93901132400086,314.62391121500536,0.002246121,65.0,65.0,0.0,1.0
2020-05-31T18:38:01,7.4233e-05,0.000293291,0.00037843400000000003,0.0007170620000000001,0.017773471000000002,39343.0,11.93968693,16.0,1266912.0,107828124952.0,1536818.0,288000682.0,561152.0,1264552.0,4358144.0,3186688.0,13670.0,794624.0,8650752.0,1590930445.2601678,898134.0,288042351.0,4800.0,16384.0,49120.0,98304.0,4194304.0,1140166.0,1835008.0,1835008.0,13838584.0,759.45,1048576.0,12.0,16846848.0,1590384708.54,22032384.0,110612.0,110917.0,110942.0,110943.0,110943.0,110943.0,110943.0,110943.0,110943.0,110943.0,110943.0,110943.0,980718.0,982026.0,982428.0,982464.0,982476.0,982476.0,982476.0,982476.0,982476.0,982476.0,982476.0,982476.0,110993.0,983600.0,195.94200863500086,314.6321224780055,0.002214857,65.0,65.0,0.0,1.0
2020-05-31T18:38:02,7.4233e-05,0.000293291,0.00037843400000000003,0.0007170620000000001,0.017773471000000002,39344.0,11.940209563,16.0,2259984.0,107829138608.0,1536818.0,288008605.0,561152.0,2399616.0,5464064.0,4087808.0,16360.0,794624.0,9175040.0,1590930445.2601678,898145.0,288047365.0,4800.0,16384.0,49440.0,98304.0,4194304.0,1140166.0,1835008.0,1310720.0,13838584.0,759.46,1048576.0,12.0,16846848.0,1590384708.54,22032384.0,110613.0,110918.0,110943.0,110944.0,110944.0,110944.0,110944.0,110944.0,110944.0,110944.0,110944.0,110944.0,980751.0,982059.0,982461.0,982497.0,982509.0,982509.0,982509.0,982509.0,982509.0,982509.0,982509.0,982509.0,110994.0,983635.0,195.94342010100087,314.6456025360056,0.001920346,65.0,65.0,0.0,1.0
2020-05-31T18:38:03,7.4233e-05,0.000293291,0.00037843400000000003,0.000716129,0.017773471000000002,39344.0,11.940209563,14.0,3277776.0,107830152808.0,1536818.0,288009333.0,561152.0,3508808.0,4562944.0,2359296.0,13213.0,794624.0,8650752.0,1590930445.2601678,898153.0,288051803.0,4800.0,16384.0,48320.0,98304.0,4194304.0,1140166.0,1310720.0,1835008.0,13838584.0,759.46,1048576.0,12.0,16846848.0,1590384708.54,22032384.0,110614.0,110919.0,110944.0,110945.0,110945.0,110945.0,110945.0,110945.0,110945.0,110945.0,110945.0,110945.0,980803.0,982111.0,982513.0,982549.0,982561.0,982561.0,982561.0,982561.0,982561.0,982561.0,982561.0,982561.0,110995.0,983653.0,195.94611260500088,314.65215133200576,0.002013139,65.0,65.0,0.0,1.0
2020-05-31T18:38:04,7.4233e-05,0.000293291,0.00037843400000000003,0.000716129,0.017773471000000002,39344.0,11.940209563,14.0,2031576.0,107831313224.0,1536818.0,288010064.0,561152.0,2068792.0,6815744.0,3309568.0,17482.0,794624.0,8650752.0,1590930448.044065,898169.0,288055822.0,4800.0,16384.0,48480.0,98304.0,4194304.0,1140166.0,1835008.0,1835008.0,13838584.0,759.48,1048576.0,12.0,16846848.0,1590384708.54,22032384.0,110615.0,110920.0,110945.0,110946.0,110946.0,110946.0,110946.0,110946.0,110946.0,110946.0,110946.0,110946.0,980836.0,982144.0,982546.0,982582.0,982594.0,982594.0,982594.0,982594.0,982594.0,982594.0,982594.0,982594.0,110996.0,983676.0,195.9478254880009,314.65826376400565,0.002684682,65.0,65.0,0.0,1.0
2020-05-31T18:38:05,7.4233e-05,0.000293291,0.00037843400000000003,0.000716129,0.017773471000000002,39345.0,11.941214973,15.0,3045776.0,107832448288.0,1536818.0,288021404.0,561152.0,3088968.0,5341184.0,4333568.0,21268.0,794624.0,8650752.0,1590930448.044065,898177.0,288058859.0,4800.0,16384.0,49280.0,98304.0,4194304.0,1140166.0,1835008.0,1310720.0,13838584.0,759.5,1048576.0,12.0,16846848.0,1590384708.54,22032384.0,110616.0,110921.0,110946.0,110947.0,110947.0,110947.0,110947.0,110947.0,110947.0,110947.0,110947.0,110947.0,980865.0,982173.0,982575.0,982611.0,982623.0,982623.0,982623.0,982623.0,982623.0,982623.0,982623.0,982623.0,110997.0,983705.0,195.9490973500009,314.6630443980056,0.002107047,65.0,65.0,0.0,1.0
2020-05-31T18:38:06,7.4233e-05,0.000293291,0.00037843400000000003,0.000716129,0.017773471000000002,39345.0,11.941214973,15.0,1264552.0,107833557480.0,1536818.0,288021943.0,561152.0,1271848.0,4317184.0,3194880.0,14296.0,794624.0,8650752.0,1590930450.3203645,898177.0,288061589.0,4800.0,16384.0,48640.0,98304.0,4194304.0,1140166.0,1310720.0,1835008.0,13838584.0,759.51,1048576.0,12.0,16846848.0,1590384708.54,22032384.0,110617.0,110922.0,110947.0,110948.0,110948.0,110948.0,110948.0,110948.0,110948.0,110948.0,110948.0,110948.0,980907.0,982215.0,982617.0,982654.0,982666.0,982666.0,982666.0,982666.0,982666.0,982666.0,982666.0,982666.0,110998.0,983731.0,195.9506267080009,314.66808500000565,0.003807077,65.0,65.0,0.0,1.0
2020-05-31T18:38:07,7.4233e-05,0.000293291,0.00037843400000000003,0.000716129,0.017773471000000002,39346.0,11.941474016,16.0,2399616.0,107834589232.0,1536818.0,288029138.0,561152.0,2409344.0,5455872.0,4071424.0,16831.0,794624.0,9175040.0,1590930450.3203645,898185.0,288065198.0,4800.0,16384.0,49440.0,98304.0,4194304.0,1140166.0,1835008.0,1310720.0,13838584.0,759.53,1048576.0,12.0,16846848.0,1590384708.54,22032384.0,110618.0,110923.0,110948.0,110949.0,110949.0,110949.0,110949.0,110949.0,110949.0,110949.0,110949.0,110949.0,980934.0,982242.0,982644.0,982681.0,982693.0,982693.0,982693.0,982693.0,982693.0,982693.0,982693.0,982693.0,110999.0,983770.0,195.9520540330009,314.67236217900563,0.002194045,65.0,65.0,0.0,1.0
